subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	author_id	confidence	mapping_tool	license	mapping_set_title	mapping_set_version	mapping_set_id
MESH:D015737	Nisoldipine	skos:exactMatch		CHEBI:7577	nisoldipine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015738	Famotidine	skos:exactMatch		CHEBI:4975	famotidine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015739	Nocodazole	skos:exactMatch		CHEBI:34892	nocodazole	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015741	Metribolone	skos:exactMatch		CHEBI:379896	17beta-hydroxy-17-methylestra-4,9,11-trien-3-one	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015759	Ionomycin	skos:exactMatch		CHEBI:63954	ionomycin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015760	Alfentanil	skos:exactMatch		CHEBI:2569	alfentanil	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015761	4-Aminopyridine	skos:exactMatch		CHEBI:34385	4-aminopyridine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015763	2-Amino-5-phosphonovalerate	skos:exactMatch		CHEBI:138644	2-amino-5-phosphonopentanoic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015764	Bepridil	skos:exactMatch		CHEBI:3061	bepridil	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015765	Almitrine	skos:exactMatch		CHEBI:53778	almitrine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015766	Albendazole	skos:exactMatch		CHEBI:16664	albendazole	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015767	Mefloquine	skos:exactMatch		CHEBI:63609	mefloquine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015773	Enalaprilat	skos:exactMatch		CHEBI:4786	enalaprilat (anhydrous)	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015777	Eicosanoids	skos:exactMatch		CHEBI:23899	icosanoid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015780	Carbapenems	skos:exactMatch		CHEBI:46633	carbapenems	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015784	Betaxolol	skos:exactMatch		CHEBI:3082	betaxolol	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015790	Cefonicid	skos:exactMatch		CHEBI:3491	cefonicid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015853	Cysteine Proteinase Inhibitors	skos:exactMatch		CHEBI:64152	cysteine protease inhibitor	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015939	Kitasamycin	skos:exactMatch		CHEBI:25022	leucomycin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015942	Factor VIIa	skos:exactMatch		CHEBI:3777	Coagulation Factor VIIa	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015946	Ethylene Dibromide	skos:exactMatch		CHEBI:28534	1,2-dibromoethane	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015951	Factor Xa	skos:exactMatch		CHEBI:3783	Coagulation Factor Xa	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016047	Zalcitabine	skos:exactMatch		CHEBI:10101	zalcitabine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016048	Dideoxyadenosine	skos:exactMatch		CHEBI:91207	2',3'-dideoxyadenosine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016085	Bronchoconstrictor Agents	skos:exactMatch		CHEBI:50141	bronchoconstrictor agent	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016166	Free Radical Scavengers	skos:exactMatch		CHEBI:48578	radical scavenger	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016202	N-Methylaspartate	skos:exactMatch		CHEBI:31882	N-methyl-D-aspartic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016210	Methacholine Chloride	skos:exactMatch		CHEBI:50142	methacholine chloride	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016227	Benzoquinones	skos:exactMatch		CHEBI:22729	benzoquinones	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016244	Guanosine 5'-O-(3-Thiotriphosphate)	skos:exactMatch		CHEBI:43000	guanosine 5'-[gamma-thio]triphosphate	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016285	Iloprost	skos:exactMatch		CHEBI:63916	iloprost	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016293	Moricizine	skos:exactMatch		CHEBI:6997	moricizine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016305	Thymopentin	skos:exactMatch		CHEBI:135870	thymopentin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016314	Ethylketocyclazocine	skos:exactMatch		CHEBI:4901	Ethylketocyclazocine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016316	Guanfacine	skos:exactMatch		CHEBI:5558	Guanfacine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016318	Quisqualic Acid	skos:exactMatch		CHEBI:8734	Quisqualic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016566	Organoselenium Compounds	skos:exactMatch		CHEBI:25712	organoselenium compound	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016567	Nizatidine	skos:exactMatch		CHEBI:7601	nizatidine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016572	Cyclosporine	skos:exactMatch		CHEBI:4031	cyclosporin A	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016573	Agrochemicals	skos:exactMatch		CHEBI:33286	agrochemical	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016576	Fleroxacin	skos:exactMatch		CHEBI:31810	fleroxacin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016587	Antimutagenic Agents	skos:exactMatch		CHEBI:73190	antimutagen	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016589	Astemizole	skos:exactMatch		CHEBI:2896	astemizole	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016590	Aphidicolin	skos:exactMatch		CHEBI:2766	aphidicolin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016593	Terfenadine	skos:exactMatch		CHEBI:9453	Terfenadine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016597	Trimetrexate	skos:exactMatch		CHEBI:9737	trimetrexate	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016604	Aflatoxin B1	skos:exactMatch		CHEBI:2504	aflatoxin B1	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016607	Aflatoxin M1	skos:exactMatch		CHEBI:78576	aflatoxin M1	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016620	Enprostil	skos:exactMatch		CHEBI:31538	Enprostil	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016627	Oxidopamine	skos:exactMatch		CHEBI:78741	oxidopamine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016630	Rioprostil	skos:exactMatch		CHEBI:135498	rioprostil	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016644	Canthaxanthin	skos:exactMatch		CHEBI:3362	canthaxanthin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016650	Fluorescein-5-isothiocyanate	skos:exactMatch		CHEBI:37926	fluorescein isothiocyanate	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016666	Fluvoxamine	skos:exactMatch		CHEBI:5138	fluvoxamine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016677	Tocainide	skos:exactMatch		CHEBI:9611	tocainide	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016686	Monocrotaline	skos:exactMatch		CHEBI:6980	monocrotaline	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016700	Encainide	skos:exactMatch		CHEBI:4788	encainide	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D016712	Mupirocin	skos:exactMatch		CHEBI:7025	mupirocin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
