subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	confidence	mapping_tool
MESH:C459464	2-arachidonoyl-sn-glycero-3-phosphate	skos:exactMatch	CHEBI:79059	2-arachidonoyl-sn-glycero-3-phosphate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C011751	4,4'-diaponeurosporenal	skos:exactMatch	CHEBI:79065	4,4'-diaponeurosporen-4-al	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:D027622	crocin-1	skos:exactMatch	CHEBI:79068	Crocus	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C550322	selenoneine	skos:exactMatch	CHEBI:79071	selenoneine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C084527	1,2-dioctanoyl-sn-glycero-3-phosphate	skos:exactMatch	CHEBI:79075	dioctanoylphosphatidic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C502516	(4S)-4-hydroxy-L-isoleucine	skos:exactMatch	CHEBI:79079	(2S,3S,4R)-gamma-hydroxyisoleucine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C090942	SB-202190	skos:exactMatch	CHEBI:79090	4-(4-fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole	semapv:LexicalMatching		0.9	https://github.com/indralab/panacea_indra/blob/master/panacea_indra/make_ctd_tests.py
MESH:C004976	N(5)-hydroxy-L-ornithine	skos:exactMatch	CHEBI:79095	delta-N-hydroxyornithine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C452987	paniculatin	skos:exactMatch	CHEBI:7910	paniculatin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C039536	Panipenem	skos:exactMatch	CHEBI:7911	panipenem	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C528063	9-hydroxynonanoic acid	skos:exactMatch	CHEBI:79121	9-hydroxynonanoic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C083377	8-hydroxyoctanoic acid	skos:exactMatch	CHEBI:79162	8-hydroxyoctanoic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C548136	Papyriferic acid	skos:exactMatch	CHEBI:7919	papyriferic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C005731	Paramethadione	skos:exactMatch	CHEBI:7921	paramethadione	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C009351	3-sulfinopropionic acid	skos:exactMatch	CHEBI:79222	3-sulfinopropionic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C005408	Parasorbic acid	skos:exactMatch	CHEBI:7926	parasorbic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C042003	trehalulose	skos:exactMatch	CHEBI:79284	trehalulose	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C060525	leucrose	skos:exactMatch	CHEBI:79285	leucrose	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C446045	indigoidine	skos:exactMatch	CHEBI:79296	indigoidine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C575121	R24	skos:exactMatch	CHEBI:79310	2-N-(3-chloro-4-methylphenyl)quinazoline-2,4-diamine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C119494	glucoraphanin	skos:exactMatch	CHEBI:79311	glucoraphanin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C009233	1-alkyl-2-acyl-3-(3-O-sulfo-beta-D-galactosyl)-sn-glycerol	skos:exactMatch	CHEBI:79332	seminolipid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C022097	Parthenin	skos:exactMatch	CHEBI:7938	parthenin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C109532	YW3548	skos:exactMatch	CHEBI:79385	YW 3548	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C063753	furanomycin	skos:exactMatch	CHEBI:79390	furanomycin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C014414	(-)-chuangxinmycin	skos:exactMatch	CHEBI:79391	chuangxinmycin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C006589	Piperazine citrate	skos:exactMatch	CHEBI:79399	piperazine citrate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C052983	patchouli alcohol	skos:exactMatch	CHEBI:7940	patchouli alcohol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C074367	Y 23684	skos:exactMatch	CHEBI:79404	Y 23684	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C008771	Patrinoside	skos:exactMatch	CHEBI:7941	patrinoside	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C008772	Paucin	skos:exactMatch	CHEBI:7943	paucin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C045023	1,2,4,5-Tetrahydrotestolactone	skos:exactMatch	CHEBI:79437	1,2,4,5-tetrahydrotestolactone	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C014544	Nirvanol	skos:exactMatch	CHEBI:79441	ethylphenylhydantoin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C522041	2-(3,4,5-trimethoxyphenyl)-5,6,7,8-tetramethoxy-4H-1-benzopyran-4-one	skos:exactMatch	CHEBI:79477	5,6,7,8,3',4',5'-heptamethoxyflavone	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000606212	Pedunculagin	skos:exactMatch	CHEBI:7948	pedunculagin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C019592	Peganine	skos:exactMatch	CHEBI:7949	vasicine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C002006	3-Deoxyestrone	skos:exactMatch	CHEBI:79496	3-deoxyestrone	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C025256	Nonylphenol	skos:exactMatch	CHEBI:79516	nonylphenol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C058121	L-365260	skos:exactMatch	CHEBI:79548	L 365260	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C061950	GYKI 52466	skos:exactMatch	CHEBI:79560	GYKI 52466	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000591222	gardenin B	skos:exactMatch	CHEBI:79628	gardenin B	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C008782	penicilloic acid	skos:exactMatch	CHEBI:7968	penicilloic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:D015039	ziram	skos:exactMatch	CHEBI:79736	Ziram	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C518913	Fluorofelbamate	skos:exactMatch	CHEBI:79843	2-fluoro-2-phenyl-1,3-propanediyl dicarbamate	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C071069	Cholesta-3,5-dien-7-one	skos:exactMatch	CHEBI:79859	cholesta-3,5-dien-7-one	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C035121	Pepsinostreptin	skos:exactMatch	CHEBI:7988	pepsinostreptin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C025766	1-Phenyl-5-mercaptotetrazole	skos:exactMatch	CHEBI:79916	1-phenyl-5-mercaptotetrazole	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C004446	Asiaticoside	skos:exactMatch	CHEBI:79928	asiaticoside	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C091523	S 1033	skos:exactMatch	CHEBI:79948	S 1033	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C004995	Doisynoestrol	skos:exactMatch	CHEBI:79951	doisynoestrol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C006104	U 0521	skos:exactMatch	CHEBI:79967	U 0521	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C066253	PD 123177	skos:exactMatch	CHEBI:79978	PD 123177	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C449302	GW 6471	skos:exactMatch	CHEBI:79989	GW 6471	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C442829	GW 409544	skos:exactMatch	CHEBI:79990	GW 409544	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C479979	GW 0742	skos:exactMatch	CHEBI:79991	GW0742	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C120099	GW 1929	skos:exactMatch	CHEBI:79992	GW 1929	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C092451	CGP 52608	skos:exactMatch	CHEBI:79994	CGP 52608	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C473027	GW 3965	skos:exactMatch	CHEBI:79995	GW 3965	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C488234	XCT 790	skos:exactMatch	CHEBI:79999	XCT790	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C545235	GSK 4716	skos:exactMatch	CHEBI:80000	GSK 4716	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C474615	Fexaramine	skos:exactMatch	CHEBI:80003	fexaramine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C073513	Kni 102	skos:exactMatch	CHEBI:80005	KNI 102	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C077822	Kynostatin 272	skos:exactMatch	CHEBI:80006	kynostatin 272	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C092970	A 80987	skos:exactMatch	CHEBI:80009	A 80987	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C049708	B 823-08	skos:exactMatch	CHEBI:80011	B 823-08	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C048199	Ro 18-5364	skos:exactMatch	CHEBI:80012	Ro 18-5364	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C059000	Leinamycin	skos:exactMatch	CHEBI:80015	leinamycin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C002018	Chalcomycin	skos:exactMatch	CHEBI:80016	chalcomycin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C100149	Lankamycin	skos:exactMatch	CHEBI:80017	kujimycin B	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C063105	Mycinamicin VIII	skos:exactMatch	CHEBI:80020	mycinamicin VIII	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C033386	Protomycinolide IV	skos:exactMatch	CHEBI:80021	protomycinolide IV	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C083714	Arthrofactin	skos:exactMatch	CHEBI:80022	arthrofactin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C082785	Vicenistatin	skos:exactMatch	CHEBI:80023	vicenistatin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C012198	aureothin	skos:exactMatch	CHEBI:80024	aureothin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C010327	Salinomycin	skos:exactMatch	CHEBI:80025	salinomycin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C100545	Barbamide	skos:exactMatch	CHEBI:80028	barbamide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C426624	epothilone C	skos:exactMatch	CHEBI:80029	epothilone C	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C401242	Melithiazol A	skos:exactMatch	CHEBI:80030	melithiazol A	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C407267	syringolin A	skos:exactMatch	CHEBI:80033	syringolin A	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C510756	Tubulysin A	skos:exactMatch	CHEBI:80034	tubulysin A	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C546650	Tubulysin B	skos:exactMatch	CHEBI:80035	tubulysin B	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C502386	Tubulysin D	skos:exactMatch	CHEBI:80036	tubulysin D	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C408427	Spinosyn H	skos:exactMatch	CHEBI:80038	spinosyn H	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C408428	Spinosyn J	skos:exactMatch	CHEBI:80039	spinosyn J	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C408426	Spinosyn K	skos:exactMatch	CHEBI:80040	spinosyn K	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C060449	Phoslactomycin B	skos:exactMatch	CHEBI:80042	phoslactomycin B	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C063998	Nodularin	skos:exactMatch	CHEBI:80043	nodularin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C412862	coelichelin	skos:exactMatch	CHEBI:80049	coelichelin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:D008235	Lyngbyatoxin	skos:exactMatch	CHEBI:80050	Lyngbya Toxins	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C031945	Triostin A	skos:exactMatch	CHEBI:80051	triostin A	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C428166	Nostocyclopeptide A1	skos:exactMatch	CHEBI:80053	nostocyclopeptide A1	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C428167	Nostocyclopeptide A2	skos:exactMatch	CHEBI:80054	nostocyclopeptide A2	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C096623	Chivosazole A	skos:exactMatch	CHEBI:80057	chivosazol A	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C547318	Chivosazole F	skos:exactMatch	CHEBI:80062	chivosazole F	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C085274	Patellamide A	skos:exactMatch	CHEBI:80063	patellamide A	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C460800	Patellamide C	skos:exactMatch	CHEBI:80064	patellamide C	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C460799	Patellamide B	skos:exactMatch	CHEBI:80065	patellamide B	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C059972	Patellamide D	skos:exactMatch	CHEBI:80066	patellamide D	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C075813	Ascidiacyclamide	skos:exactMatch	CHEBI:80067	ascidiacyclamide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C402917	Methylsulfomycin I	skos:exactMatch	CHEBI:80069	methylsulfomycin I	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C094593	Cyanopeptolin S	skos:exactMatch	CHEBI:80071	cyanopeptolin S	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C008279	Lienomycin	skos:exactMatch	CHEBI:80080	lienomycin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C016380	Dihydroalbocycline	skos:exactMatch	CHEBI:80081	dihydroalbocycline	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C015502	Septacidin	skos:exactMatch	CHEBI:80082	septacidin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C012911	Dihydropicromycin	skos:exactMatch	CHEBI:80083	dihydropicromycin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C084266	Coronafacic acid	skos:exactMatch	CHEBI:80089	coronafacic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C509638	Halstoctacosanolide A	skos:exactMatch	CHEBI:80090	halstoctacosanolide A	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C485858	CE-108	skos:exactMatch	CHEBI:80107	CE-108	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C013374	A28086B	skos:exactMatch	CHEBI:80117	A28086B	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C083808	Luzopeptin	skos:exactMatch	CHEBI:80122	luzopeptin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C006625	Arenomycin B	skos:exactMatch	CHEBI:80124	arenomycin B	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C012877	Angiotensin IV	skos:exactMatch	CHEBI:80127	angiotensin II, des-Asp(1)-des-Arg(2)-Ile(5)-	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C506331	angiotensin (1-9)	skos:exactMatch	CHEBI:80128	angiotensin I (1-9)	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000625519	Angiotensin (1-5)	skos:exactMatch	CHEBI:80129	angiotensin II (1-5)	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C495199	apelin-13	skos:exactMatch	CHEBI:80131	apelin-13 peptide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C058692	Buccalin	skos:exactMatch	CHEBI:80136	buccalin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C046788	Cerebellin	skos:exactMatch	CHEBI:80137	cerebellin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C048812	kinetensin	skos:exactMatch	CHEBI:80144	kinetensin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C037642	Kemptide	skos:exactMatch	CHEBI:80146	kemptide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C522079	Rhodovibrin	skos:exactMatch	CHEBI:80149	rhodovibrin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C019037	Peptidyl-tRNA	skos:exactMatch	CHEBI:8015	tRNA, peptidyl-	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C070905	Dermaseptin	skos:exactMatch	CHEBI:80155	dermaseptin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C105293	Endomorphin-1	skos:exactMatch	CHEBI:80156	endomorphin 1	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C105294	Endomorphin-2	skos:exactMatch	CHEBI:80157	endomorphin 2	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C005638	Hydroxyspheroidene	skos:exactMatch	CHEBI:80162	hydroxyspheroidene	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C074975	Galantide	skos:exactMatch	CHEBI:80163	galantide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C006980	chlorobactene	skos:exactMatch	CHEBI:80167	chlorobactene	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C015908	Granuliberin R	skos:exactMatch	CHEBI:80170	granuliberin R	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C043046	Helospectin I	skos:exactMatch	CHEBI:80174	helospectin I	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C043047	Helospectin II	skos:exactMatch	CHEBI:80176	helospectin II	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C488895	Myxol	skos:exactMatch	CHEBI:80177	myxol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C083926	Leucokinin I	skos:exactMatch	CHEBI:80183	leucokinin I	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C510260	4-Hydroxymyxol	skos:exactMatch	CHEBI:80187	4-hydroxymyxol	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C577433	Isorenieratene	skos:exactMatch	CHEBI:80196	isorenieratene	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C053302	Myomodulin	skos:exactMatch	CHEBI:80200	myomodulin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C402114	Thermozeaxanthin-15	skos:exactMatch	CHEBI:80206	thermozeaxanthin-15	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C500734	3'-hydroxyechinenone	skos:exactMatch	CHEBI:80214	3'-hydroxyechinenone	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C539602	adonixanthin	skos:exactMatch	CHEBI:80217	adonixanthin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C056452	Urodilatin	skos:exactMatch	CHEBI:80231	Ularitide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:D009320	Atrial natriuretic peptide	skos:exactMatch	CHEBI:80233	Atrial Natriuretic Factor	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C084362	Uroguanylin	skos:exactMatch	CHEBI:80236	uroguanylin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C039065	T-kinin	skos:exactMatch	CHEBI:80238	T-kinin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C019463	Melanin-concentrating hormone	skos:exactMatch	CHEBI:80254	melanin-concentrating hormone	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C079957	Parathyroid hormone-related peptide (1-36)	skos:exactMatch	CHEBI:80274	parathyroid hormone-related peptide (1-36)	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C029676	Urotensin I	skos:exactMatch	CHEBI:80292	urotensin I	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C418727	petasin	skos:exactMatch	CHEBI:8030	petasin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:D059648	kisspeptin-54	skos:exactMatch	CHEBI:80304	Kisspeptins	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C014738	Petasitenine	skos:exactMatch	CHEBI:8031	petasitenine	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C522850	Neuropeptide EI	skos:exactMatch	CHEBI:80318	neuropeptide EI	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C039700	Adrenorphin	skos:exactMatch	CHEBI:80322	adrenorphin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C061209	Neuropeptide AF	skos:exactMatch	CHEBI:80325	A18Famide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C053651	Neuropeptide FF	skos:exactMatch	CHEBI:80326	phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C587828	peucedanin	skos:exactMatch	CHEBI:8034	peucedanin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C036200	Dynorphin B	skos:exactMatch	CHEBI:80347	rimorphin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C040442	Exendin-2	skos:exactMatch	CHEBI:80356	heliodermin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C000613691	Pfaffic acid	skos:exactMatch	CHEBI:8036	pfaffic acid	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C010212	Litorin	skos:exactMatch	CHEBI:80360	litorin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C003291	Ranatensin	skos:exactMatch	CHEBI:80361	ranatensin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
MESH:C521200	malonylgenistin	skos:exactMatch	CHEBI:80372	malonylgenistin	semapv:LexicalMatching		0.95	generate_chebi_mesh_mappings.py
