# curie_map:
#   APO: http://purl.obolibrary.org/obo/APO_
#   DDPHENO: http://purl.obolibrary.org/obo/DDPHENO_
#   FBcv: http://purl.obolibrary.org/obo/FBcv_
#   FYPO: http://purl.obolibrary.org/obo/FYPO_
#   HP: http://purl.obolibrary.org/obo/HP_
#   MP: http://purl.obolibrary.org/obo/MP_
#   PHIPO: http://purl.obolibrary.org/obo/PHIPO_
#   PLANP: http://purl.obolibrary.org/obo/PLANP_
#   WBPhenotype: http://purl.obolibrary.org/obo/WBPhenotype_
#   XPO: http://purl.obolibrary.org/obo/XPO_
#   ZP: http://purl.obolibrary.org/obo/ZP_
#   obo: http://purl.obolibrary.org/obo/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_description: A manual matching pipeline maintained by the Monarch Initiative.
# mapping_set_id: http://w3id.org/sssom/commons/monarch/upheno-lexical-oak.sssom.tsv
# object_source: obo:mp
# subject_source: obo:hp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source
WBPhenotype:0002513	thermotaxis variant (WBP)	skos:exactMatch	FBcv:0000002	abnormal thermotaxis (DPO)	semapv:LexicalMatching	obo:wbphenotype	obo:fbcv
WBPhenotype:0002552	cell phenotype (WBP)	skos:exactMatch	PHIPO:0000034	cell phenotype (PHIPO)	semapv:LexicalMatching	obo:wbphenotype	obo:phipo
WBPhenotype:0002556	tissue phenotype (WBP)	skos:exactMatch	PHIPO:0000003	tissue phenotype (PHIPO)	semapv:LexicalMatching	obo:wbphenotype	obo:phipo
WBPhenotype:0002563	neuron physiology phenotype (WBP)	skos:exactMatch	MP:0004811	abnormal neuron physiology (MPO)	semapv:LexicalMatching	obo:wbphenotype	obo:mp
WBPhenotype:0002572	mitophagy abnormal (WBP)	skos:exactMatch	FYPO:0007590	abnormal mitophagy (FYPO)	semapv:LexicalMatching	obo:wbphenotype	obo:fypo
WBPhenotype:0002608	humpback (WBP)	skos:exactMatch	MP:0000160	kyphosis (MPO)	semapv:LexicalMatching	obo:wbphenotype	obo:mp
WBPhenotype:0002616	cellular calcium level abnormal (WBP)	skos:exactMatch	FYPO:0001462	altered cellular calcium level (FYPO)	semapv:LexicalMatching	obo:wbphenotype	obo:fypo
WBPhenotype:0002629	intestinal edema (WBP)	skos:exactMatch	MP:0003288	intestinal edema (MPO)	semapv:LexicalMatching	obo:wbphenotype	obo:mp
WBPhenotype:0002629	intestinal edema (WBP)	skos:exactMatch	HP:0005225	Intestinal edema (HPO)	semapv:LexicalMatching	obo:wbphenotype	obo:hp
WBPhenotype:0002633	pharynx ingressed (WBP)	skos:exactMatch	MP:0009219	increased prostate intraepithelial neoplasia incidence (MPO)	semapv:LexicalMatching	obo:wbphenotype	obo:mp
WBPhenotype:0004017	locomotor coordination variant (WBP)	skos:exactMatch	MP:0003312	abnormal locomotor coordination (MPO)	semapv:LexicalMatching	obo:wbphenotype	obo:mp
WBPhenotype:0010001	cell growth variant (WBP)	skos:exactMatch	FBcv:0000427	abnormal cell growth (DPO)	semapv:LexicalMatching	obo:wbphenotype	obo:fbcv
XPO:0100004	abnormal cell (XPO)	skos:exactMatch	PLANP:0000363	abnormal cell (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100008	abnormal epidermis (XPO)	skos:exactMatch	PLANP:0000427	abnormal epidermis (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100010	abnormal multicellular anatomical structure (XPO)	skos:exactMatch	PLANP:0000410	abnormal multicellular anatomical structure (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100014	abnormal tissue (XPO)	skos:exactMatch	PLANP:0000372	abnormal tissue (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100025	abnormal oocyte (XPO)	skos:exactMatch	PLANP:0000104	abnormal oocyte (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100026	abnormal germ cell (XPO)	skos:exactMatch	PLANP:0000288	abnormal germ cell (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100032	abnormal nervous system (XPO)	skos:exactMatch	PLANP:0000199	abnormal nervous system (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100036	abnormal ovary (XPO)	skos:exactMatch	PLANP:0000179	abnormal ovary (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100037	abnormal gonad (XPO)	skos:exactMatch	PLANP:0000161	abnormal gonad (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100039	abnormal olfactory bulb (XPO)	skos:exactMatch	XPO:0101671	abnormal olfactory bulb morphology (XPO)	semapv:LexicalMatching	obo:xpo	obo:xpo
XPO:0100039	abnormal olfactory bulb (XPO)	skos:exactMatch	MP:0000819	abnormal olfactory bulb morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100043	abnormal vein (XPO)	skos:exactMatch	HP:0002624	Abnormal venous morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100070	abnormal anatomical system (XPO)	skos:exactMatch	PLANP:0000202	abnormal anatomical system (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100104	abnormal embryonic structure (XPO)	skos:exactMatch	PLANP:0000116	abnormal embryonic structure (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100111	abnormal cranial nerve (XPO)	skos:exactMatch	XPO:0101743	abnormal cranial nerve morphology (XPO)	semapv:LexicalMatching	obo:xpo	obo:xpo
XPO:0100111	abnormal cranial nerve (XPO)	skos:exactMatch	HP:0001291	Abnormal cranial nerve morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100114	abnormal peripheral nervous system (XPO)	skos:exactMatch	PLANP:0000365	abnormal peripheral nervous system (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100127	abnormal tail tip (XPO)	skos:exactMatch	PLANP:0000653	abnormal tail tip (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100130	abnormal mouth primordium (XPO)	skos:exactMatch	MP:0012522	abnormal stomodeum morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100151	abnormal primordium (XPO)	skos:exactMatch	PLANP:0000270	abnormal primordium (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100167	abnormal nerve (XPO)	skos:exactMatch	PLANP:0000456	abnormal nerve (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100172	abnormal stem cell (XPO)	skos:exactMatch	PLANP:0000283	abnormal stem cell (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100178	abnormal digit (XPO)	skos:exactMatch	HP:0011297	Abnormal digit morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100185	abnormal eye (XPO)	skos:exactMatch	HP:0000478	Abnormality of the eye (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100192	abnormal epithelium (XPO)	skos:exactMatch	PLANP:0000665	abnormal epithelium (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100196	abnormal neuron (XPO)	skos:exactMatch	PLANP:0000452	abnormal neuron (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100202	abnormal embryo (XPO)	skos:exactMatch	PLANP:0000289	abnormal embryo (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100207	abnormal blastema (XPO)	skos:exactMatch	PLANP:0000462	abnormal blastema (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100218	abnormal epithelial cell (XPO)	skos:exactMatch	PLANP:0000310	abnormal epithelial cell (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100229	abnormal photoreceptor layer (XPO)	skos:exactMatch	MP:0003728	abnormal retina photoreceptor layer morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100229	abnormal photoreceptor layer (XPO)	skos:exactMatch	ZP:0005993	retinal photoreceptor layer morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:xpo	obo:zp
XPO:0100247	abnormal cranial ganglion (XPO)	skos:exactMatch	HP:0410016	Abnormality of cranial ganglion (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100273	abnormal visual system (XPO)	skos:exactMatch	PLANP:0000198	abnormal visual system (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100274	abnormal sensory system (XPO)	skos:exactMatch	PLANP:0000173	abnormal sensory system (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100277	abnormal blastocoel (XPO)	skos:exactMatch	WBPhenotype:0000362	blastocoel variant (WBP)	semapv:LexicalMatching	obo:xpo	obo:wbphenotype
XPO:0100285	abnormal progenitor cell (XPO)	skos:exactMatch	PLANP:0000304	abnormal progenitor cell (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100295	abnormal extracellular matrix (XPO)	skos:exactMatch	WBPhenotype:0001523	extracellular matrix variant (WBP)	semapv:LexicalMatching	obo:xpo	obo:wbphenotype
XPO:0100307	abnormal blastomere (XPO)	skos:exactMatch	PLANP:0000215	abnormal blastomere (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100316	abnormal gamete (XPO)	skos:exactMatch	PLANP:0000108	abnormal gamete (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100336	abnormal interneuron (XPO)	skos:exactMatch	PLANP:0000335	abnormal interneuron (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100337	abnormal zygote (XPO)	skos:exactMatch	PLANP:0000006	abnormal zygote (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100358	abnormal ganglion (XPO)	skos:exactMatch	HP:0410014	Abnormality of ganglion (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100377	abnormal connective tissue (XPO)	skos:exactMatch	HP:0003549	Abnormality of connective tissue (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100392	abnormal cilium (XPO)	skos:exactMatch	PLANP:0000574	abnormal cilium (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100414	abnormal testis (XPO)	skos:exactMatch	PLANP:0000280	abnormal testis (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100429	abnormal spermatid (XPO)	skos:exactMatch	PLANP:0000221	abnormal spermatid (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100430	abnormal odontoid tissue (XPO)	skos:exactMatch	HP:3000050	Abnormal odontoid tissue morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100442	abnormal internal carotid artery (XPO)	skos:exactMatch	HP:3000062	Abnormal internal carotid artery morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100444	abnormal cement gland (XPO)	skos:exactMatch	PLANP:0000383	abnormal cement gland (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100485	abnormal retina (XPO)	skos:exactMatch	HP:0000479	Abnormal retinal morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100487	abnormal distal tubule (XPO)	skos:exactMatch	PLANP:0000314	abnormal distal tubule (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100488	abnormal external jugular vein (XPO)	skos:exactMatch	HP:0430024	Abnormality of external jugular vein (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100539	abnormal somatic layer of lateral plate mesoderm (XPO)	skos:exactMatch	MP:0012180	abnormal somatic mesoderm morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100546	abnormal whole organism (XPO)	skos:exactMatch	PLANP:0000542	abnormal whole organism (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100562	abnormal eye primordium (XPO)	skos:exactMatch	PLANP:0000765	abnormal eye primordium (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100566	abnormal kidney (XPO)	skos:exactMatch	HP:0000077	Abnormality of the kidney (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100570	abnormal axon (XPO)	skos:exactMatch	PLANP:0000558	abnormal axon (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100572	abnormal branchial arch (XPO)	skos:exactMatch	HP:0009794	Branchial anomaly (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100573	abnormal extraembryonic structure (XPO)	skos:exactMatch	PLANP:0000138	abnormal extraembryonic structure (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100584	abnormal vertebral column (XPO)	skos:exactMatch	HP:0000925	Abnormality of the vertebral column (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100593	abnormal cerebral artery (XPO)	skos:exactMatch	MP:0013821	abnormal cerebral artery morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100593	abnormal cerebral artery (XPO)	skos:exactMatch	HP:0009145	Abnormal cerebral artery morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100601	abnormal vascular endothelium (XPO)	skos:exactMatch	MP:0006055	abnormal vascular endothelial cell morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100603	abnormal lateral ventricle (XPO)	skos:exactMatch	HP:0030047	Abnormal lateral ventricle morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100608	abnormal pancreas (XPO)	skos:exactMatch	MP:0013291	ectopic pancreas (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100647	abnormal mouth (XPO)	skos:exactMatch	PLANP:0000439	abnormal mouth (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100663	abnormal enteric neuron (XPO)	skos:exactMatch	PLANP:0000378	abnormal enteric neuron (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100688	abnormal adipose tissue (XPO)	skos:exactMatch	HP:0009124	Abnormal adipose tissue morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100702	abnormal glial cell (XPO)	skos:exactMatch	PLANP:0000045	abnormal glial cell (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100714	abnormal epidermal cell (XPO)	skos:exactMatch	PLANP:0000582	abnormal epidermal cell (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100726	abnormal tail (XPO)	skos:exactMatch	PLANP:0000036	abnormal tail (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100736	abnormal cardiac ventricle (XPO)	skos:exactMatch	ZP:0005415	cardiac ventricle morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:xpo	obo:zp
XPO:0100736	abnormal cardiac ventricle (XPO)	skos:exactMatch	HP:0001713	Abnormal cardiac ventricle morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100737	abnormal epiphysis (XPO)	skos:exactMatch	MP:0000131	abnormal long bone epiphysis morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100790	abnormal splanchnic layer of lateral plate mesoderm (XPO)	skos:exactMatch	MP:0012179	abnormal splanchnic mesoderm morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100794	abnormal liver (XPO)	skos:exactMatch	HP:0001392	Abnormality of the liver (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100797	abnormal esophagus (XPO)	skos:exactMatch	PLANP:0000317	abnormal esophagus (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100814	abnormal natural killer cell (XPO)	skos:exactMatch	MP:0005068	abnormal NK cell morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100840	abnormal thyroid (XPO)	skos:exactMatch	MP:0013233	ectopic thyroid gland (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100840	abnormal thyroid (XPO)	skos:exactMatch	HP:0100028	Ectopic thyroid (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100853	abnormal osseous labyrinth (XPO)	skos:exactMatch	MP:0004289	abnormal bony labyrinth (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100894	abnormal nucleus (XPO)	skos:exactMatch	PLANP:0000200	abnormal nucleus (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100902	abnormal spermatocyte (XPO)	skos:exactMatch	PLANP:0000445	abnormal spermatocyte (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100907	abnormal cytoplasm (XPO)	skos:exactMatch	PLANP:0000232	abnormal cytoplasm (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100938	abnormal duct of Cuvier (XPO)	skos:exactMatch	MP:0004786	abnormal common cardinal vein morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100938	abnormal duct of Cuvier (XPO)	skos:exactMatch	ZP:0001653	common cardinal vein morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:xpo	obo:zp
XPO:0100944	abnormal ethmoid bone (XPO)	skos:exactMatch	MP:0000100	abnormal ethmoid bone morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0100944	abnormal ethmoid bone (XPO)	skos:exactMatch	HP:0430005	Abnormal ethmoid bone morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100954	abnormal neural progenitor cell (XPO)	skos:exactMatch	PLANP:0000143	abnormal neural progenitor (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0100955	abnormal internal jugular vein (XPO)	skos:exactMatch	HP:3000063	Abnormality of internal jugular vein (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100968	abnormal cervical vertebra (XPO)	skos:exactMatch	HP:0003319	Abnormality of the cervical spine (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0100982	abnormal stapes (XPO)	skos:exactMatch	MP:0005107	abnormal stapes morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0101014	abnormal goblet cell (XPO)	skos:exactMatch	PLANP:0000047	abnormal goblet cell (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101015	abnormal proximal tubule (XPO)	skos:exactMatch	ZP:0020978	proximal convoluted tubule morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:xpo	obo:zp
XPO:0101036	abnormal pharynx (XPO)	skos:exactMatch	PLANP:0000051	abnormal definitive pharynx (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101052	abnormal ophthalmic artery (XPO)	skos:exactMatch	HP:0410006	Abnormality of ophthalmic artery (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0101061	abnormal plasma membrane (XPO)	skos:exactMatch	PLANP:0000145	abnormal plasma membrane (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101071	abnormal endoplasmic reticulum (XPO)	skos:exactMatch	PLANP:0000313	abnormal endoplasmic reticulum (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101112	abnormal antrum (XPO)	skos:exactMatch	PLANP:0000556	abnormal antrum (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101133	abnormal motor neuron (XPO)	skos:exactMatch	PLANP:0000242	abnormal motor neuron (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101154	abnormal external carotid artery (XPO)	skos:exactMatch	HP:3000041	Abnormality of external carotid artery (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0101186	abnormal optic chiasm (XPO)	skos:exactMatch	PLANP:0000125	abnormal optic chiasm (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101194	abnormal anterior commissure (XPO)	skos:exactMatch	PLANP:0000290	abnormal anterior commissure (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101207	abnormal glossopharyngeal nerve (XPO)	skos:exactMatch	HP:3000047	Abnormal glossopharyngeal nerve morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0101216	abnormal macrophage (XPO)	skos:exactMatch	ZP:0016791	macrophage abnormal, abnormal (ZPO)	semapv:LexicalMatching	obo:xpo	obo:zp
XPO:0101258	abnormal dentine (XPO)	skos:exactMatch	HP:0010299	Abnormal dentin morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0101262	abnormal oviduct (XPO)	skos:exactMatch	PLANP:0000023	abnormal oviduct (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101264	abnormal mitotic spindle (XPO)	skos:exactMatch	FYPO:0000338	abnormal mitotic spindle (FYPO)	semapv:LexicalMatching	obo:xpo	obo:fypo
XPO:0101278	abnormal pigment cell (XPO)	skos:exactMatch	PLANP:0000624	abnormal pigment cell (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101307	abnormal retinal ganglion cell layer (XPO)	skos:exactMatch	MP:0005241	abnormal retina ganglion layer morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0101356	abnormal exocrine pancreas (XPO)	skos:exactMatch	ZP:0004760	exocrine pancreas morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:xpo	obo:zp
XPO:0101371	abnormal facial vein (XPO)	skos:exactMatch	HP:3000043	Abnormal facial vein morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0101383	abnormal anterior semicircular canal (XPO)	skos:exactMatch	MP:0003069	abnormal superior semicircular canal morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0101510	abnormal optic nerve (XPO)	skos:exactMatch	PLANP:0000620	abnormal optic nerve (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101513	abnormal basal body (XPO)	skos:exactMatch	PLANP:0000560	abnormal basal body (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101514	abnormal dendrite (XPO)	skos:exactMatch	PLANP:0000577	abnormal dendrite (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101523	abnormal bipolar neuron (XPO)	skos:exactMatch	PLANP:0000050	abnormal bipolar neuron (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101567	abnormal tongue (XPO)	skos:exactMatch	HP:0000157	Abnormality of the tongue (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
XPO:0101634	abnormal head morphology (XPO)	skos:exactMatch	PLANP:0000497	abnormal morphology of head (PLANP)	semapv:LexicalMatching	obo:xpo	obo:planp
XPO:0101636	abnormal cell morphology (XPO)	skos:exactMatch	DDPHENO:0000236	aberrant cell morphology (DDPHENO)	semapv:LexicalMatching	obo:xpo	obo:ddpheno
XPO:0101640	abnormal epidermis morphology (XPO)	skos:exactMatch	ZP:0004673	epidermis morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:xpo	obo:zp
XPO:0101645	abnormal heart morphology (XPO)	skos:exactMatch	MP:0000266	abnormal heart morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0101645	abnormal heart morphology (XPO)	skos:exactMatch	ZP:0000107	heart morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:xpo	obo:zp
XPO:0101655	abnormal mesenchyme morphology (XPO)	skos:exactMatch	MP:0006301	abnormal mesenchyme morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0101657	abnormal oocyte morphology (XPO)	skos:exactMatch	MP:0001125	abnormal oocyte morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0101658	abnormal germ cell morphology (XPO)	skos:exactMatch	WBPhenotype:0000900	germ cell morphology variant (WBP)	semapv:LexicalMatching	obo:xpo	obo:wbphenotype
XPO:0101659	abnormal lower jaw morphology (XPO)	skos:exactMatch	MP:0000458	abnormal mandible morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0101663	abnormal central nervous system morphology (XPO)	skos:exactMatch	ZP:0000577	central nervous system morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:xpo	obo:zp
XPO:0101664	abnormal nervous system morphology (XPO)	skos:exactMatch	MP:0003632	abnormal nervous system morphology (MPO)	semapv:LexicalMatching	obo:xpo	obo:mp
XPO:0101665	abnormal fundus morphology (XPO)	skos:exactMatch	HP:0001098	Abnormal fundus morphology (HPO)	semapv:LexicalMatching	obo:xpo	obo:hp
